PV,elemField_eng,elemField_phy,elemHandle,elemIndex,elemLength,elemName,elemPosition,elemType,machine,physicsName,physicsType,pvPolicy,,,,,,,
REA_CB01:SOL_D1342:I_CSET,I,B,setpoint,,0.25,REA_CB01:SOL_D1342,370.675512,SOL,LIVE,0.7T Solenoid,SOL_SOL,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:SOL_D1342:I_RD,I,B,readback,,0.25,REA_CB01:SOL_D1342,371.675512,SOL,LIVE,0.7T Solenoid,SOL_SOL,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSOL_D1342:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_CB01:SOL_D1342,370.675512,SOL,LIVE,0.7T Solenoid,SOL_SOL,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSOL_D1342:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0.25,REA_CB01:SOL_D1342,371.675512,SOL,LIVE,0.7T Solenoid,SOL_SOL,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_CB01:DCH_D1342:I_CSET,I,TM,setpoint,,0,REA_CB01:DCH_D1342,373.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:DCH_D1342:I_RD,I,TM,readback,,0,REA_CB01:DCH_D1342,374.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSC2_D1342:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_CB01:DCH_D1342,373.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSC2_D1342:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_CB01:DCH_D1342,374.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
REA_CB01:DCV_D1342:I_CSET,I,TM,setpoint,,0,REA_CB01:DCV_D1342,375.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:DCV_D1342:I_RD,I,TM,readback,,0,REA_CB01:DCV_D1342,376.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSC1_D1342:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_CB01:DCV_D1342,375.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSC1_D1342:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_CB01:DCV_D1342,376.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_CB01:RFC_D1348:E_CSET,AMP,AMPLITUDE ,setpoint,,0.2,REA_CB01:CAV_D1348,378.675512,CAV,LIVE,Cavity 11,Cavity 11,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1348:PHA_CSET,PHA,PHASE,setpoint,,0.2,REA_CB01:CAV_D1348,379.675512,CAV,LIVE,Cavity 11,Cavity 11,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1348:ILK_LTCH_ANY,ITLKSTS,INTERLOCK_STATUS,setpoint,,0.2,REA_CB01:CAV_D1348,380.675512,CAV,LIVE,Cavity 11,Cavity 11,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1348:E_RD_CAVS,AMP,AMPLITUDE ,readback,,0.2,REA_CB01:CAV_D1348,381.675512,CAV,LIVE,Cavity 11,Cavity 11,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1348:PHA_RD_CAVS,PHA,PHASE,readback,,0.2,REA_CB01:CAV_D1348,382.675512,CAV,LIVE,Cavity 11,Cavity 11,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1348:ILK_RSTS_ANY,LKSTS,LOCK_STATUS,readback,,0.2,REA_CB01:CAV_D1348,383.675512,CAV,LIVE,Cavity 11,Cavity 11,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
REA_CB01:RFC_D1352:E_CSET,AMP,AMPLITUDE ,setpoint,,0.2,REA_CB01:CAV_D1352,386.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1352:PHA_CSET,PHA,PHASE,setpoint,,0.2,REA_CB01:CAV_D1352,387.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1352:ILK_LTCH_ANY,ITLKSTS,INTERLOCK_STATUS,setpoint,,0.2,REA_CB01:CAV_D1352,388.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1352:E_RD_CAVS,AMP,AMPLITUDE ,readback,,0.2,REA_CB01:CAV_D1352,389.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1352:PHA_RD_CAVS,PHA,PHASE,readback,,0.2,REA_CB01:CAV_D1352,390.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1352:ILK_RSTS_ANY,LKSTS,LOCK_STATUS,readback,,0.2,REA_CB01:CAV_D1352,391.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
REA_CB01:RFC_D1356:E_CSET,AMP,AMPLITUDE ,setpoint,,0.2,REA_CB01:CAV_D1356,393.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1356:PHA_CSET,PHA,PHASE,setpoint,,0.2,REA_CB01:CAV_D1356,394.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1356:ILK_LTCH_ANY,ITLKSTS,INTERLOCK_STATUS,setpoint,,0.2,REA_CB01:CAV_D1356,395.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1356:E_RD_CAVS,AMP,AMPLITUDE ,readback,,0.2,REA_CB01:CAV_D1356,396.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1356:PHA_RD_CAVS,PHA,PHASE,readback,,0.2,REA_CB01:CAV_D1356,397.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1356:ILK_RSTS_ANY,LKSTS,LOCK_STATUS,readback,,0.2,REA_CB01:CAV_D1356,398.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
REA_CB01:SOL_D1362:I_CSET,I,B,setpoint,,0.25,REA_CB01:SOL_D1362,400.675512,SOL,LIVE,0.7T Solenoid,SOL_SOL,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:SOL_D1362:I_RD,I,B,readback,,0.25,REA_CB01:SOL_D1362,401.675512,SOL,LIVE,0.7T Solenoid,SOL_SOL,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSOL_D1362:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_CB01:SOL_D1362,400.675512,SOL,LIVE,0.7T Solenoid,SOL_SOL,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSOL_D1362:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0.25,REA_CB01:SOL_D1362,401.675512,SOL,LIVE,0.7T Solenoid,SOL_SOL,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_CB01:DCH_D1362:I_CSET,I,TM,setpoint,,0,REA_CB01:DCH_D1362,403.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:DCH_D1362:I_RD,I,TM,readback,,0,REA_CB01:DCH_D1362,404.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSC2_D1362:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_CB01:DCH_D1362,403.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSC2_D1362:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_CB01:DCH_D1362,404.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
REA_CB01:DCV_D1362:I_CSET,I,TM,setpoint,,0,REA_CB01:DCV_D1362,405.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:DCV_D1362:I_RD,I,TM,readback,,0,REA_CB01:DCV_D1362,406.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSC1_D1362:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_CB01:DCV_D1362,405.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:PSC1_D1362:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_CB01:DCV_D1362,406.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_CB01:RFC_D1368:E_CSET,AMP,AMPLITUDE ,setpoint,,0.2,REA_CB01:CAV_D1368,408.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1368:PHA_CSET,PHA,PHASE,setpoint,,0.2,REA_CB01:CAV_D1368,409.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1368:ILK_LTCH_ANY,ITLKSTS,INTERLOCK_STATUS,setpoint,,0.2,REA_CB01:CAV_D1368,410.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1368:E_RD_CAVS,AMP,AMPLITUDE ,readback,,0.2,REA_CB01:CAV_D1368,411.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1368:PHA_RD_CAVS,PHA,PHASE,readback,,0.2,REA_CB01:CAV_D1368,412.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
REA_CB01:RFC_D1368:ILK_RSTS_ANY,LKSTS,LOCK_STATUS,readback,,0.2,REA_CB01:CAV_D1368,413.675512,CAV,LIVE,Cavity 12,Cavity 12,DEFAULT,phantasy.sys.REA,phantasy.sub.CB01,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
REA_BTS41:Q_D1380:I_CSET,I,B2,readback,,0.25,REA_BTS41:Q_D1380,415.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
REA_BTS41:Q_D1380:I_RD,I,B2,setpoint,,0.25,REA_BTS41:Q_D1380,416.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
REA_BTS41:PSQ_D1380:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS41:Q_D1380,415.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
REA_BTS41:PSQ_D1380:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS41:Q_D1380,416.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS41:Q_D1385:I_CSET,I,B2,readback,,0.25,REA_BTS41:Q_D1385,418.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
REA_BTS41:Q_D1385:I_RD,I,B2,setpoint,,0.25,REA_BTS41:Q_D1385,419.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
REA_BTS41:PSQ_D1385:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS41:Q_D1385,418.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
REA_BTS41:PSQ_D1385:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS41:Q_D1385,419.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS42:DCH_D1397:I_CSET,I,TM,setpoint,,0,REA_BTS42:DCH_D1397,421.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS42:DCH_D1397:I_RD,I,TM,readback,,0,REA_BTS42:DCH_D1397,422.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS42:PSC2_D1397:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_BTS42:DCH_D1397,421.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS42:PSC2_D1397:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_BTS42:DCH_D1397,422.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
REA_BTS42:DCV_D1397:I_CSET,I,TM,setpoint,,0,REA_BTS42:DCV_D1397,423.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS42:DCV_D1397:I_RD,I,TM,readback,,0,REA_BTS42:DCV_D1397,424.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS42:PSC1_D1397:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_BTS42:DCV_D1397,423.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS42:PSC1_D1397:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_BTS42:DCV_D1397,424.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS42:Q_D1400:I_CSET,I,B2,readback,,0.25,REA_BTS42:Q_D1400,426.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS42:Q_D1400:I_RD,I,B2,setpoint,,0.25,REA_BTS42:Q_D1400,427.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS42:PSQ_D1400:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS42:Q_D1400,426.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS42:PSQ_D1400:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS42:Q_D1400,427.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS42:Q_D1405:I_CSET,I,B2,readback,,0.25,REA_BTS42:Q_D1405,429.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS42:Q_D1405:I_RD,I,B2,setpoint,,0.25,REA_BTS42:Q_D1405,430.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS42:PSQ_D1405:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS42:Q_D1405,429.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS42:PSQ_D1405:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS42:Q_D1405,430.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS44:DH_D1415:I_CSET,I,B,setpoint,,0.25,REA_BTS44:DH_D1415,432.675512,BEND,LIVE,'45deg Bend Magnet,BEND_DH,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS30,,,,BTS45,BTS46
REA_BTS44:DH_D1415:I_RD,I,B,readback,,0.25,REA_BTS44:DH_D1415,433.675512,BEND,LIVE,'45deg Bend Magnet,BEND_DH,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS30,,,,BTS45,BTS46
REA_BTS44:PSD_D1415:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS44:DH_D1415,432.675512,BEND,LIVE,'45deg Bend Magnet,BEND_DH,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS30,,,,BTS45,BTS46
REA_BTS44:PSD_D1415:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS44:DH_D1415,433.675512,BEND,LIVE,'45deg Bend Magnet,BEND_DH,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS30,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS44:Q_D1425:I_CSET,I,B2,readback,,0.25,REA_BTS44:Q_D1425,437.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
REA_BTS44:Q_D1425:I_RD,I,B2,setpoint,,0.25,REA_BTS44:Q_D1425,438.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
REA_BTS44:PSQ_D1425:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS44:Q_D1425,437.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
REA_BTS44:PSQ_D1425:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS44:Q_D1425,438.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS44:DCH_D1428:I_CSET,I,TM,setpoint,,0,REA_BTS44:DCH_D1428,440.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS44:DCH_D1428:I_RD,I,TM,readback,,0,REA_BTS44:DCH_D1428,441.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS44:PSC2_D1428:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_BTS44:DCH_D1428,440.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS44:PSC2_D1428:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_BTS44:DCH_D1428,441.675512,HCOR,LIVE,horiz. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
REA_BTS44:DCV_D1428:I_CSET,I,TM,setpoint,,0,REA_BTS44:DCV_D1428,442.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS44:DCV_D1428:I_RD,I,TM,readback,,0,REA_BTS44:DCV_D1428,443.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS44:PSC1_D1428:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0,REA_BTS44:DCV_D1428,442.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
REA_BTS44:PSC1_D1428:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0,REA_BTS44:DCV_D1428,443.675512,VCOR,LIVE,vert. corrector magnet,DHCV,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS42,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS44:Q_D1437:I_CSET,I,B2,readback,,0.25,REA_BTS44:Q_D1437,445.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
REA_BTS44:Q_D1437:I_RD,I,B2,setpoint,,0.25,REA_BTS44:Q_D1437,446.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
REA_BTS44:PSQ_D1437:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS44:Q_D1437,445.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
REA_BTS44:PSQ_D1437:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS44:Q_D1437,446.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS46:DH_D1447:I_CSET,I,B,setpoint,,0.25,REA_BTS46:DH_D1447,448.675512,BEND,LIVE,'45deg Bend Magnet,BEND_DH,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS30,,,,BTS45,BTS46
REA_BTS46:DH_D1447:I_RD,I,B,readback,,0.25,REA_BTS46:DH_D1447,449.675512,BEND,LIVE,'45deg Bend Magnet,BEND_DH,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS30,,,,BTS45,BTS46
REA_BTS46:PSD_D1447:ON_CMD,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS46:DH_D1447,448.675512,BEND,LIVE,'45deg Bend Magnet,BEND_DH,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS30,,,,BTS45,BTS46
REA_BTS46:PSD_D1447:ON_RSTS,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS46:DH_D1447,449.675512,BEND,LIVE,'45deg Bend Magnet,BEND_DH,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS30,,,,BTS45,BTS46
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
REA_BTS45:Q_D1457:I_CSET,I,B2,readback,,0.25,REA_BTS45:Q_D1457,453.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,
REA_BTS45:Q_D1457:I_RD,I,B2,setpoint,,0.25,REA_BTS45:Q_D1457,454.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,
REA_BTS45:PSQ_D1457:ON_CMD,PWRSTS,POWER_STATUS,readback,,0.25,REA_BTS45:Q_D1457,453.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,
REA_BTS45:PSQ_D1457:ON_RSTS,PWRSTS,POWER_STATUS,setpoint,,0.25,REA_BTS45:Q_D1457,454.675512,QUAD,LIVE,Quadrupole,QUAD ,DEFAULT,phantasy.sys.REA,phantasy.sub.BTS41,,,,BTS45,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
