name,type,L,s,apx,apy,system,subsystem,inst,dtype,device,desc
LS2_CC04:CAV1_D2825,CAV,0.300000,282.794559,0.040000,0.040000,LS2,CC04,D2825,CAV_B29,CAV1,b29 resonator
LS2_CC04:ND_D2828,ND,0.000000,282.956381,0.040000,0.040000,LS2,CC04,D2828,BLM_ND,ND,neutron detector
LS2_CC04:ND_DFT_D2828,DRIFT,0.123161,283.006139,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC04:CAV2_D2830,CAV,0.300000,283.217720,0.040000,0.040000,LS2,CC04,D2830,CAV_B29,CAV2,b29 resonator
LS2_CC04:CAV2_DFT_D2830,DRIFT,0.123161,283.429300,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC04:CAV3_D2834,CAV,0.300000,283.640881,0.040000,0.040000,LS2,CC04,D2834,CAV_B29,CAV3,b29 resonator
LS2_CC04:BLM_D2836,BLM,0.000000,283.802703,0.040000,0.040000,LS2,CC04,D2836,,BLM,outside loss monitor - not install
LS2_CC04:BLM_DFT_D2836,DRIFT,0.167072,283.874417,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC04:SOL1_D2842,SOLCOR,0.500000,284.207953,0.040000,0.040000,LS2,CC04,D2842,SOL_S2,SOL1,solenoid+correctors
LS2_CC04:DCH_D2842,HCOR,0.000000,284.207953,0.040000,0.040000,LS2,CC04,D2842,S2,DCH,horiz. corrector magnet
LS2_CC04:DCV_D2842,VCOR,0.000000,284.207953,0.040000,0.040000,LS2,CC04,D2842,S2,DCV,vert. corrector magnet
LS2_CC04:SOL1_DFT_D2842,DRIFT,0.167072,284.541489,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC04:CAV4_D2845,CAV,0.300000,284.775025,0.040000,0.040000,LS2,CC04,D2845,CAV_B29,CAV4,b29 resonator
LS2_CC04:CAV4_DFT_D2845,DRIFT,0.123161,284.986605,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1789
LS2_CC04:CAV5_D2850,CAV,0.300000,285.198186,0.040000,0.040000,LS2,CC04,D2850,CAV_B29,CAV5,b29 resonator
LS2_CC04:CAV5_DFT_D2850,DRIFT,0.123161,285.409766,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1793
LS2_CC04:CAV6_D2854,CAV,0.300000,285.621347,0.040000,0.040000,LS2,CC04,D2854,CAV_B29,CAV6,b29 resonator
LS2_CC04:BLM_D2856,BLM,0.000000,285.783169,0.040000,0.040000,LS2,CC04,D2856,,BLM,outside loss monitor - not install
LS2_CC04:BLM_DFT_D2856,DRIFT,0.179526,285.861110,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC04:GV_D2860,VALVE,0.057404,285.979575,0.040000,0.040000,LS2,CC04,D2860,NONE,GV,gate valve
LS2_CC04:GV_DFT_D2860,DRIFT,0.103502,286.060028,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_WC04:BPM_D2861,BPM,0.000000,286.111779,0.040000,0.040000,LS2,WC04,D2861,BPM2,BPM,position monitor
LS2_WC04:BPM_DFT_D2861,DRIFT,0.145282,286.184420,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC04:PORT_D2863,PORT,0.000000,286.257061,0.040000,0.040000,LS2,WC04,D2863,,PORT,port for future diagnostics
LS2_WC04:PORT_DFT_D2863,DRIFT,0.000000,286.257061,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC04:IP_D2863,PORT,0.000000,286.257061,0.040000,0.040000,LS2,WC04,D2863,IP_S,IP,"ion pump, 75 l/s"
LS2_WC04:IP_DFT_D2863,DRIFT,0.131216,286.322669,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC05:GV_D2864,VALVE,0.057404,286.416979,0.040000,0.040000,LS2,CC05,D2864,NONE,GV,gate valve
LS2_CC05:GV_DFT_D2864,DRIFT,0.179526,286.535444,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC05:CAV1_D2865,CAV,0.300000,286.775207,0.040000,0.040000,LS2,CC05,D2865,CAV_B29,CAV1,b29 resonator
LS2_CC05:BLM_D2868,BLM,0.000000,286.937029,0.040000,0.040000,LS2,CC05,D2868,,BLM,outside loss monitor - not install
LS2_CC05:BLM_DFT_D2868,DRIFT,0.123161,286.986787,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC05:CAV2_D2870,CAV,0.300000,287.198368,0.040000,0.040000,LS2,CC05,D2870,CAV_B29,CAV2,b29 resonator
LS2_CC05:CAV2_DFT_D2870,DRIFT,0.123161,287.409948,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC05:CAV3_D2874,CAV,0.300000,287.621529,0.040000,0.040000,LS2,CC05,D2874,CAV_B29,CAV3,b29 resonator
LS2_CC05:BLM_D2876,BLM,0.000000,287.783351,0.040000,0.040000,LS2,CC05,D2876,,BLM,outside loss monitor - not install
LS2_CC05:BLM_DFT_D2876,DRIFT,0.167072,287.855065,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC05:SOL1_D2882,SOLCOR,0.500000,288.188601,0.040000,0.040000,LS2,CC05,D2882,SOL_S2,SOL1,solenoid+correctors
LS2_CC05:DCH_D2882,HCOR,0.000000,288.188601,0.040000,0.040000,LS2,CC05,D2882,S2,DCH,horiz. corrector magnet
LS2_CC05:DCV_D2882,VCOR,0.000000,288.188601,0.040000,0.040000,LS2,CC05,D2882,S2,DCV,vert. corrector magnet
LS2_CC05:SOL1_DFT_D2882,DRIFT,0.167072,288.522137,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC05:CAV4_D2885,CAV,0.300000,288.755673,0.040000,0.040000,LS2,CC05,D2885,CAV_B29,CAV4,b29 resonator
LS2_CC05:CAV4_DFT_D2885,DRIFT,0.123161,288.967253,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1825
LS2_CC05:CAV5_D2890,CAV,0.300000,289.178834,0.040000,0.040000,LS2,CC05,D2890,CAV_B29,CAV5,b29 resonator
LS2_CC05:CAV5_DFT_D2890,DRIFT,0.123161,289.390414,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1829
LS2_CC05:CAV6_D2894,CAV,0.300000,289.601995,0.040000,0.040000,LS2,CC05,D2894,CAV_B29,CAV6,b29 resonator
LS2_CC05:BLM_D2896,BLM,0.000000,289.763817,0.040000,0.040000,LS2,CC05,D2896,,BLM,outside loss monitor - not install
LS2_CC05:BLM_DFT_D2896,DRIFT,0.179526,289.841758,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC05:GV_D2900,VALVE,0.057404,289.960223,0.040000,0.040000,LS2,CC05,D2900,NONE,GV,gate valve
LS2_CC05:GV_DFT_D2900,DRIFT,0.103502,290.040676,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_WC05:BPM_D2901,BPM,0.000000,290.092427,0.040000,0.040000,LS2,WC05,D2901,BPM2,BPM,position monitor
LS2_WC05:BPM_DFT_D2901,DRIFT,0.145282,290.165068,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC05:PORT_D2902,PORT,0.000000,290.237709,0.040000,0.040000,LS2,WC05,D2902,,PORT,port for future diagnostics
LS2_WC05:PORT_DFT_D2902,DRIFT,0.000000,290.237709,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC05:IP_D2902,PORT,0.000000,290.237709,0.040000,0.040000,LS2,WC05,D2902,IP_S,IP,"ion pump, 75 l/s"
LS2_WC05:IP_DFT_D2902,DRIFT,0.131216,290.303317,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC06:GV_D2904,VALVE,0.057404,290.397627,0.040000,0.040000,LS2,CC06,D2904,NONE,GV,gate valve
LS2_CC06:GV_DFT_D2904,DRIFT,0.179526,290.516092,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC06:CAV1_D2905,CAV,0.300000,290.755855,0.040000,0.040000,LS2,CC06,D2905,CAV_B29,CAV1,b29 resonator
LS2_CC06:BLM_D2908,BLM,0.000000,290.917677,0.040000,0.040000,LS2,CC06,D2908,,BLM,outside loss monitor - not install
LS2_CC06:BLM_DFT_D2908,DRIFT,0.123161,290.967435,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC06:CAV2_D2910,CAV,0.300000,291.179016,0.040000,0.040000,LS2,CC06,D2910,CAV_B29,CAV2,b29 resonator
LS2_CC06:CAV2_DFT_D2910,DRIFT,0.123161,291.390596,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC06:CAV3_D2914,CAV,0.300000,291.602177,0.040000,0.040000,LS2,CC06,D2914,CAV_B29,CAV3,b29 resonator
LS2_CC06:ND_D2916,ND,0.000000,291.763999,0.040000,0.040000,LS2,CC06,D2916,BLM_ND,ND,neutron detector
LS2_CC06:ND_DFT_D2916,DRIFT,0.167072,291.835713,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC06:SOL1_D2922,SOLCOR,0.500000,292.169249,0.040000,0.040000,LS2,CC06,D2922,SOL_S2,SOL1,solenoid+correctors
LS2_CC06:DCH_D2922,HCOR,0.000000,292.169249,0.040000,0.040000,LS2,CC06,D2922,S2,DCH,horiz. corrector magnet
LS2_CC06:DCV_D2922,VCOR,0.000000,292.169249,0.040000,0.040000,LS2,CC06,D2922,S2,DCV,vert. corrector magnet
LS2_CC06:SOL1_DFT_D2922,DRIFT,0.167072,292.502785,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC06:CAV4_D2925,CAV,0.300000,292.736321,0.040000,0.040000,LS2,CC06,D2925,CAV_B29,CAV4,b29 resonator
LS2_CC06:CAV4_DFT_D2925,DRIFT,0.123161,292.947901,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1861
LS2_CC06:CAV5_D2929,CAV,0.300000,293.159482,0.040000,0.040000,LS2,CC06,D2929,CAV_B29,CAV5,b29 resonator
LS2_CC06:CAV5_DFT_D2929,DRIFT,0.123161,293.371062,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1865
LS2_CC06:CAV6_D2934,CAV,0.300000,293.582643,0.040000,0.040000,LS2,CC06,D2934,CAV_B29,CAV6,b29 resonator
LS2_CC06:BLM_D2936,BLM,0.000000,293.744465,0.040000,0.040000,LS2,CC06,D2936,,BLM,outside loss monitor - not install
LS2_CC06:BLM_DFT_D2936,DRIFT,0.179526,293.822406,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC06:GV_D2939,VALVE,0.057404,293.940871,0.040000,0.040000,LS2,CC06,D2939,NONE,GV,gate valve
LS2_CC06:GV_DFT_D2939,DRIFT,0.103502,294.021324,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_WC06:BPM_D2941,BPM,0.000000,294.073075,0.040000,0.040000,LS2,WC06,D2941,BPM2,BPM,position monitor
LS2_WC06:BPM_DFT_D2941,DRIFT,0.145282,294.145716,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC06:PORT_D2942,PORT,0.000000,294.218357,0.040000,0.040000,LS2,WC06,D2942,,PORT,port for future diagnostics
LS2_WC06:HMR_D2942,HMR,0.000000,294.218357,0.037000,0.037000,LS2,WC06,D2942,HMR2,HMR,"Halo ring, d37mm, t15mm"
LS2_WC06:IP_D2942,PORT,0.000000,294.218357,0.037000,0.037000,LS2,WC06,D2942,IP_S,IP,"ion pump, 75 l/s"
LS2_WC06:IP_DFT_D2942,DRIFT,0.131216,294.283965,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC07:GV_D2944,VALVE,0.057404,294.378275,0.040000,0.040000,LS2,CC07,D2944,NONE,GV,gate valve
LS2_CC07:GV_DFT_D2944,DRIFT,0.179526,294.496740,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC07:CAV1_D2945,CAV,0.300000,294.736503,0.040000,0.040000,LS2,CC07,D2945,CAV_B29,CAV1,b29 resonator
LS2_CC07:BLM_D2947,BLM,0.000000,294.898325,0.040000,0.040000,LS2,CC07,D2947,,BLM,outside loss monitor - not install
LS2_CC07:BLM_DFT_D2947,DRIFT,0.123161,294.948083,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC07:CAV2_D2949,CAV,0.300000,295.159664,0.040000,0.040000,LS2,CC07,D2949,CAV_B29,CAV2,b29 resonator
LS2_CC07:CAV2_DFT_D2949,DRIFT,0.123161,295.371244,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC07:CAV3_D2954,CAV,0.300000,295.582825,0.040000,0.040000,LS2,CC07,D2954,CAV_B29,CAV3,b29 resonator
LS2_CC07:BLM_D2956,BLM,0.000000,295.744647,0.040000,0.040000,LS2,CC07,D2956,,BLM,outside loss monitor - not install
LS2_CC07:BLM_DFT_D2956,DRIFT,0.167072,295.816361,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC07:SOL1_D2961,SOLCOR,0.500000,296.149897,0.040000,0.040000,LS2,CC07,D2961,SOL_S2,SOL1,solenoid+correctors
LS2_CC07:DCH_D2961,HCOR,0.000000,296.149897,0.040000,0.040000,LS2,CC07,D2961,S2,DCH,horiz. corrector magnet
LS2_CC07:DCV_D2961,VCOR,0.000000,296.149897,0.040000,0.040000,LS2,CC07,D2961,S2,DCV,vert. corrector magnet
LS2_CC07:SOL1_DFT_D2961,DRIFT,0.167072,296.483433,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC07:CAV4_D2965,CAV,0.300000,296.716969,0.040000,0.040000,LS2,CC07,D2965,CAV_B29,CAV4,b29 resonator
LS2_CC07:CAV4_DFT_D2965,DRIFT,0.123161,296.928549,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1897
LS2_CC07:CAV5_D2969,CAV,0.300000,297.140130,0.040000,0.040000,LS2,CC07,D2969,CAV_B29,CAV5,b29 resonator
LS2_CC07:CAV5_DFT_D2969,DRIFT,0.123161,297.351710,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1901
LS2_CC07:CAV6_D2974,CAV,0.300000,297.563291,0.040000,0.040000,LS2,CC07,D2974,CAV_B29,CAV6,b29 resonator
LS2_CC07:BLM_D2976,BLM,0.000000,297.725113,0.040000,0.040000,LS2,CC07,D2976,,BLM,outside loss monitor - not install
LS2_CC07:BLM_DFT_D2976,DRIFT,0.179526,297.803054,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC07:GV_D2979,VALVE,0.057404,297.921519,0.040000,0.040000,LS2,CC07,D2979,NONE,GV,gate valve
LS2_CC07:GV_DFT_D2979,DRIFT,0.103502,298.001972,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_WC07:BPM_D2981,BPM,0.000000,298.053723,0.040000,0.040000,LS2,WC07,D2981,BPM2,BPM,position monitor
LS2_WC07:BPM_DFT_D2981,DRIFT,0.145282,298.126364,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC07:PORT_D2982,PORT,0.000000,298.199005,0.040000,0.040000,LS2,WC07,D2982,,PORT,port for future diagnostics
LS2_WC07:PORT_DFT_D2982,DRIFT,0.000000,298.199005,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC07:IP_D2982,PORT,0.000000,298.199005,0.040000,0.040000,LS2,WC07,D2982,IP_S,IP,"ion pump, 75 l/s"
LS2_WC07:IP_DFT_D2982,DRIFT,0.131216,298.264613,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC08:GV_D2984,VALVE,0.057404,298.358923,0.040000,0.040000,LS2,CC08,D2984,NONE,GV,gate valve
LS2_CC08:GV_DFT_D2984,DRIFT,0.179526,298.477388,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC08:CAV1_D2985,CAV,0.300000,298.717151,0.040000,0.040000,LS2,CC08,D2985,CAV_B29,CAV1,b29 resonator
LS2_CC08:ND_D2987,ND,0.000000,298.878973,0.040000,0.040000,LS2,CC08,D2987,BLM_ND,ND,neutron detector
LS2_CC08:ND_DFT_D2987,DRIFT,0.123161,298.928731,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC08:CAV2_D2989,CAV,0.300000,299.140312,0.040000,0.040000,LS2,CC08,D2989,CAV_B29,CAV2,b29 resonator
LS2_CC08:CAV2_DFT_D2989,DRIFT,0.123161,299.351892,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC08:CAV3_D2994,CAV,0.300000,299.563473,0.040000,0.040000,LS2,CC08,D2994,CAV_B29,CAV3,b29 resonator
LS2_CC08:BLM_D2996,BLM,0.000000,299.725295,0.040000,0.040000,LS2,CC08,D2996,,BLM,outside loss monitor - not install
LS2_CC08:BLM_DFT_D2996,DRIFT,0.167072,299.797009,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC08:SOL1_D3001,SOLCOR,0.500000,300.130545,0.040000,0.040000,LS2,CC08,D3001,SOL_S2,SOL1,solenoid+correctors
LS2_CC08:DCH_D3001,HCOR,0.000000,300.130545,0.040000,0.040000,LS2,CC08,D3001,S2,DCH,horiz. corrector magnet
LS2_CC08:DCV_D3001,VCOR,0.000000,300.130545,0.040000,0.040000,LS2,CC08,D3001,S2,DCV,vert. corrector magnet
LS2_CC08:SOL1_DFT_D3001,DRIFT,0.167072,300.464081,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC08:CAV4_D3005,CAV,0.300000,300.697617,0.040000,0.040000,LS2,CC08,D3005,CAV_B29,CAV4,b29 resonator
LS2_CC08:CAV4_DFT_D3005,DRIFT,0.123161,300.909197,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1933
LS2_CC08:CAV5_D3009,CAV,0.300000,301.120778,0.040000,0.040000,LS2,CC08,D3009,CAV_B29,CAV5,b29 resonator
LS2_CC08:CAV5_DFT_D3009,DRIFT,0.123161,301.332358,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1937
LS2_CC08:CAV6_D3013,CAV,0.300000,301.543939,0.040000,0.040000,LS2,CC08,D3013,CAV_B29,CAV6,b29 resonator
LS2_CC08:BLM_D3015,BLM,0.000000,301.705761,0.040000,0.040000,LS2,CC08,D3015,,BLM,outside loss monitor - not install
LS2_CC08:BLM_DFT_D3015,DRIFT,0.179526,301.783702,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC08:GV_D3019,VALVE,0.057404,301.902167,0.040000,0.040000,LS2,CC08,D3019,NONE,GV,gate valve
LS2_CC08:GV_DFT_D3019,DRIFT,0.103502,301.982620,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_WC08:BPM_D3020,BPM,0.000000,302.034371,0.040000,0.040000,LS2,WC08,D3020,BPM2,BPM,position monitor
LS2_WC08:BPM_DFT_D3020,DRIFT,0.145282,302.107012,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC08:PORT_D3022,PORT,0.000000,302.179653,0.040000,0.040000,LS2,WC08,D3022,,PORT,port for future diagnostics
LS2_WC08:PORT_DFT_D3022,DRIFT,0.000000,302.179653,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC08:IP_D3022,PORT,0.000000,302.179653,0.040000,0.040000,LS2,WC08,D3022,IP_S,IP,"ion pump, 75 l/s"
LS2_WC08:IP_DFT_D3022,DRIFT,0.131216,302.245261,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC09:GV_D3023,VALVE,0.057404,302.339571,0.040000,0.040000,LS2,CC09,D3023,NONE,GV,gate valve
LS2_CC09:GV_DFT_D3023,DRIFT,0.179526,302.458036,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC09:CAV1_D3025,CAV,0.300000,302.697799,0.040000,0.040000,LS2,CC09,D3025,CAV_B29,CAV1,b29 resonator
LS2_CC09:BLM_D3027,BLM,0.000000,302.859621,0.040000,0.040000,LS2,CC09,D3027,,BLM,outside loss monitor - not install
LS2_CC09:BLM_DFT_D3027,DRIFT,0.123161,302.909379,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC09:CAV2_D3029,CAV,0.300000,303.120960,0.040000,0.040000,LS2,CC09,D3029,CAV_B29,CAV2,b29 resonator
LS2_CC09:CAV2_DFT_D3029,DRIFT,0.123161,303.332540,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC09:CAV3_D3033,CAV,0.300000,303.544121,0.040000,0.040000,LS2,CC09,D3033,CAV_B29,CAV3,b29 resonator
LS2_CC09:BLM_D3035,BLM,0.000000,303.705943,0.040000,0.040000,LS2,CC09,D3035,,BLM,outside loss monitor - not install
LS2_CC09:BLM_DFT_D3035,DRIFT,0.167072,303.777657,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC09:SOL1_D3041,SOLCOR,0.500000,304.111193,0.040000,0.040000,LS2,CC09,D3041,SOL_S2,SOL1,solenoid+correctors
LS2_CC09:DCH_D3041,HCOR,0.000000,304.111193,0.040000,0.040000,LS2,CC09,D3041,S2,DCH,horiz. corrector magnet
LS2_CC09:DCV_D3041,VCOR,0.000000,304.111193,0.040000,0.040000,LS2,CC09,D3041,S2,DCV,vert. corrector magnet
LS2_CC09:SOL1_DFT_D3041,DRIFT,0.167072,304.444729,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC09:CAV4_D3044,CAV,0.300000,304.678265,0.040000,0.040000,LS2,CC09,D3044,CAV_B29,CAV4,b29 resonator
LS2_CC09:CAV4_DFT_D3044,DRIFT,0.123161,304.889845,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1969
LS2_CC09:CAV5_D3049,CAV,0.300000,305.101426,0.040000,0.040000,LS2,CC09,D3049,CAV_B29,CAV5,b29 resonator
LS2_CC09:CAV5_DFT_D3049,DRIFT,0.123161,305.313006,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_1973
LS2_CC09:CAV6_D3053,CAV,0.300000,305.524587,0.040000,0.040000,LS2,CC09,D3053,CAV_B29,CAV6,b29 resonator
LS2_CC09:BLM_D3055,BLM,0.000000,305.686409,0.040000,0.040000,LS2,CC09,D3055,,BLM,outside loss monitor - not install
LS2_CC09:BLM_DFT_D3055,DRIFT,0.179526,305.764350,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC09:GV_D3059,VALVE,0.057404,305.882815,0.040000,0.040000,LS2,CC09,D3059,NONE,GV,gate valve
LS2_CC09:GV_DFT_D3059,DRIFT,0.103502,305.963268,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_WC09:BPM_D3060,BPM,0.000000,306.015019,0.040000,0.040000,LS2,WC09,D3060,BPM2,BPM,position monitor
LS2_WC09:BPM_DFT_D3060,DRIFT,0.145282,306.087660,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC09:PORT_D3062,PORT,0.000000,306.160301,0.040000,0.040000,LS2,WC09,D3062,,PORT,port for future diagnostics
LS2_WC09:HMR_D3062,HMR,0.000000,306.160301,0.037000,0.037000,LS2,WC09,D3062,HMR2,HMR,"Halo ring, d37mm, t15mm"
LS2_WC09:IP_D3062,PORT,0.000000,306.160301,0.037000,0.037000,LS2,WC09,D3062,IP_S,IP,"ion pump, 75 l/s"
LS2_WC09:IP_DFT_D3062,DRIFT,0.131216,306.225909,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC10:GV_D3063,VALVE,0.057404,306.320219,0.040000,0.040000,LS2,CC10,D3063,NONE,GV,gate valve
LS2_CC10:GV_DFT_D3063,DRIFT,0.179526,306.438684,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC10:CAV1_D3064,CAV,0.300000,306.678447,0.040000,0.040000,LS2,CC10,D3064,CAV_B29,CAV1,b29 resonator
LS2_CC10:BLM_D3067,BLM,0.000000,306.840269,0.040000,0.040000,LS2,CC10,D3067,,BLM,outside loss monitor - not install
LS2_CC10:BLM_DFT_D3067,DRIFT,0.123161,306.890027,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC10:CAV2_D3069,CAV,0.300000,307.101608,0.040000,0.040000,LS2,CC10,D3069,CAV_B29,CAV2,b29 resonator
LS2_CC10:CAV2_DFT_D3069,DRIFT,0.123161,307.313188,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_CC10:CAV3_D3073,CAV,0.300000,307.524769,0.040000,0.040000,LS2,CC10,D3073,CAV_B29,CAV3,b29 resonator
LS2_CC10:ND_D3075,ND,0.000000,307.686591,0.040000,0.040000,LS2,CC10,D3075,BLM_ND,ND,neutron detector
LS2_CC10:ND_DFT_D3075,DRIFT,0.167072,307.758305,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC10:SOL1_D3081,SOLCOR,0.500000,308.091841,0.040000,0.040000,LS2,CC10,D3081,SOL_S2,SOL1,solenoid+correctors
LS2_CC10:DCH_D3081,HCOR,0.000000,308.091841,0.040000,0.040000,LS2,CC10,D3081,S2,DCH,horiz. corrector magnet
LS2_CC10:DCV_D3081,VCOR,0.000000,308.091841,0.040000,0.040000,LS2,CC10,D3081,S2,DCV,vert. corrector magnet
LS2_CC10:SOL1_DFT_D3081,DRIFT,0.167072,308.425377,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow+tube
LS2_CC10:CAV4_D3084,CAV,0.300000,308.658913,0.040000,0.040000,LS2,CC10,D3084,CAV_B29,CAV4,b29 resonator
LS2_CC10:CAV4_DFT_D3084,DRIFT,0.123161,308.870493,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_2005
LS2_CC10:CAV5_D3089,CAV,0.300000,309.082074,0.040000,0.040000,LS2,CC10,D3089,CAV_B29,CAV5,b29 resonator
LS2_CC10:CAV5_DFT_D3089,DRIFT,0.123161,309.293654,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,drift_2009
LS2_CC10:CAV6_D3093,CAV,0.300000,309.505235,0.040000,0.040000,LS2,CC10,D3093,CAV_B29,CAV6,b29 resonator
LS2_CC10:BLM_D3095,BLM,0.000000,309.667057,0.040000,0.040000,LS2,CC10,D3095,,BLM,outside loss monitor - not install
LS2_CC10:BLM_DFT_D3095,DRIFT,0.179526,309.744998,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellows
LS2_CC10:GV_D3099,VALVE,0.057404,309.863463,0.040000,0.040000,LS2,CC10,D3099,NONE,GV,gate valve
LS2_CC10:GV_DFT_D3099,DRIFT,0.103502,309.943916,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,bellow
LS2_WC10:BPM_D3100,BPM,0.000000,309.995667,0.040000,0.040000,LS2,WC10,D3100,BPM2,BPM,position monitor
LS2_WC10:BPM_DFT_D3100,DRIFT,0.145282,310.068308,0.040000,0.040000,NONE,NONE,NONE,NONE,NONE,diagnostic box
LS2_WC10:PORT_D3101,PORT,0.000000,310.140949,0.040000,0.040000,LS2,WC10,D3101,,PORT,port for future diagnostics
